Volume,Open,Close,High,Low
3491,1.19394,1.19404,1.19491,1.19352
5695,1.19405,1.19267,1.19504,1.19119
2878,1.19263,1.19182,1.19287,1.19142
2471,1.19182,1.1912,1.19254,1.19106
1434,1.19115,1.1915,1.19166,1.19078
556,1.1915,1.19177,1.19215,1.19117
2091,1.19177,1.19204,1.19235,1.19156
606,1.1921,1.19254,1.19262,1.19195
971,1.19256,1.19264,1.19278,1.19212
2543,1.19263,1.19229,1.19351,1.19225
1551,1.19226,1.1924,1.19245,1.19194
1206,1.19237,1.19258,1.19285,1.19222
1050,1.19257,1.19256,1.19282,1.19202
648,1.19256,1.1924,1.1927,1.19232
814,1.19242,1.19225,1.19272,1.19222
1938,1.19224,1.19279,1.19283,1.19144
4177,1.19276,1.19536,1.1958,1.19266
3561,1.19535,1.1959,1.19704,1.19439
2941,1.19591,1.19804,1.19829,1.19577
2216,1.19802,1.19864,1.19947,1.1975
5632,1.19862,1.19738,1.19936,1.19631
32318,1.19742,1.20422,1.20534,1.19302
15936,1.20428,1.20002,1.20594,1.19729
5675,1.2,1.20106,1.20187,1.19964
4980,1.20106,1.20264,1.2032,1.20018
4283,1.20264,1.19896,1.20298,1.19848
2178,1.19901,1.19996,1.20038,1.199
2051,1.19992,1.20038,1.20093,1.19929
2024,1.20038,1.202,1.20203,1.20009
1348,1.20196,1.20241,1.20295,1.20168
3424,1.20241,1.20188,1.20261,1.2017
840,1.20186,1.20188,1.2023,1.20184
971,1.20194,1.2028,1.20296,1.20176
1988,1.20282,1.20347,1.20361,1.20239
1895,1.20347,1.2024,1.2036,1.20233
5658,1.2024,1.20715,1.20901,1.20236
3189,1.2071,1.20714,1.20812,1.20634
1668,1.20716,1.20696,1.20726,1.20608
6905,1.20696,1.20788,1.20928,1.20696
6379,1.20788,1.20652,1.20866,1.20514
5615,1.2065,1.20483,1.20666,1.20362
4802,1.20485,1.20633,1.20692,1.20415
3573,1.20628,1.20602,1.20646,1.20508
3569,1.20603,1.2069,1.20737,1.20586
3662,1.2069,1.2066,1.20704,1.20519
4456,1.20666,1.20422,1.20678,1.20347
4072,1.20425,1.20274,1.2051,1.20236
6286,1.20278,1.2017,1.20394,1.2015
3494,1.20174,1.20393,1.20422,1.20174
2076,1.20392,1.20264,1.2044,1.20232
1377,1.20268,1.20316,1.20328,1.20254
1212,1.20314,1.20268,1.20321,1.20251
1603,1.20268,1.20264,1.20381,1.20261
1169,1.20262,1.20353,1.20384,1.20262
398,1.20179,1.20232,1.2029,1.20179
1912,1.20242,1.20189,1.2025,1.20122
980,1.20192,1.20172,1.20208,1.20113
1755,1.2017,1.20122,1.202,1.20108
2217,1.20124,1.20064,1.20168,1.19988
1324,1.20066,1.2017,1.20187,1.20043
685,1.20172,1.20139,1.2019,1.20107
866,1.20141,1.20075,1.20151,1.20045
1041,1.20075,1.20154,1.20182,1.20052
2465,1.20154,1.20083,1.20186,1.2002
4525,1.20084,1.20148,1.20168,1.19931
2169,1.20144,1.20216,1.20297,1.20119
1717,1.20215,1.20134,1.20256,1.201
1492,1.20131,1.20112,1.20218,1.20092
2298,1.20111,1.19978,1.20142,1.19903
3564,1.19978,1.19844,1.20046,1.19793
3288,1.19843,1.19879,1.19913,1.19714
2938,1.19882,1.19829,1.19931,1.19794
2950,1.19827,1.19631,1.1987,1.19606
1607,1.19632,1.19695,1.19701,1.1957
2152,1.19698,1.19632,1.19708,1.19592
1112,1.19635,1.19625,1.19697,1.1962
1210,1.19622,1.19527,1.19635,1.19493
621,1.19524,1.19538,1.19555,1.1948
690,1.19538,1.1955,1.1956,1.19514
882,1.19553,1.19627,1.19633,1.19546
721,1.19622,1.1958,1.19646,1.19578
2043,1.19579,1.19473,1.1961,1.19454
1092,1.19476,1.19548,1.19558,1.19476
788,1.19552,1.19611,1.19622,1.19525
769,1.1961,1.19548,1.19634,1.19538
526,1.19548,1.19554,1.19596,1.19534
964,1.19554,1.19586,1.19602,1.19469
3121,1.19586,1.1975,1.19776,1.19558
2945,1.19754,1.19746,1.19782,1.19654
3477,1.19748,1.19581,1.1975,1.19538
2354,1.19578,1.19614,1.19646,1.19498
3632,1.1961,1.19366,1.19648,1.19318
3104,1.19366,1.19319,1.19386,1.19264
4306,1.19323,1.19299,1.19424,1.1928
3144,1.19298,1.19462,1.19515,1.19298
4194,1.19462,1.1954,1.19683,1.19424
2453,1.19541,1.19678,1.19724,1.19515
2775,1.19682,1.1963,1.19738,1.19562
2156,1.19634,1.19601,1.19665,1.19544
1821,1.19602,1.19696,1.1973,1.1959
1691,1.197,1.19666,1.19716,1.196
825,1.1967,1.19666,1.19681,1.1962
3917,1.19666,1.19654,1.1969,1.19602
598,1.19656,1.1972,1.19722,1.19642
978,1.19718,1.19712,1.1973,1.19644
2315,1.19718,1.19699,1.19739,1.19663
1547,1.19697,1.19842,1.19934,1.19692
1430,1.19836,1.19856,1.1988,1.1977
1357,1.19852,1.19828,1.19853,1.19759
1155,1.19823,1.19832,1.19897,1.19804
945,1.19831,1.19789,1.19839,1.19752
2801,1.19789,1.19737,1.199,1.19719
2585,1.19732,1.19846,1.19897,1.19687
2451,1.19844,1.19794,1.19951,1.19787
1922,1.19799,1.1972,1.19833,1.19645
1495,1.19721,1.19864,1.19866,1.19708
1356,1.19868,1.19855,1.19876,1.1979
3457,1.19856,1.19738,1.19898,1.19699
4414,1.19734,1.19378,1.19748,1.19378
5398,1.19375,1.19164,1.19405,1.19044
3794,1.19161,1.18984,1.19184,1.18847
1721,1.18989,1.18811,1.19011,1.188
3478,1.1881,1.18864,1.18957,1.18798
1310,1.18864,1.1874,1.18864,1.1873
1178,1.1874,1.18844,1.1886,1.18728
676,1.1884,1.18856,1.18876,1.18804
2994,1.18856,1.18886,1.18914,1.18824
465,1.18886,1.18938,1.18942,1.18846
454,1.18932,1.1888,1.18942,1.18865
1626,1.18886,1.1883,1.18918,1.18814
1794,1.18828,1.18764,1.18836,1.18704
1196,1.18758,1.18758,1.18852,1.18726
771,1.18764,1.1875,1.18794,1.18706
663,1.18756,1.18782,1.18792,1.18728
933,1.1878,1.18758,1.1878,1.1866
3950,1.18758,1.18846,1.1887,1.18683
3187,1.18844,1.19056,1.19098,1.188
2004,1.19062,1.19045,1.19062,1.18944
1466,1.1905,1.18958,1.19075,1.18918
1547,1.18955,1.1901,1.19044,1.18944
5752,1.19011,1.1892,1.19028,1.18777
16798,1.18925,1.18928,1.19088,1.18373
7276,1.18924,1.1883,1.18982,1.18684
4456,1.18833,1.1873,1.18976,1.18709
3535,1.1873,1.1886,1.18886,1.18702
1486,1.18858,1.1884,1.18892,1.1875
3456,1.18842,1.19184,1.19226,1.18835
1664,1.1918,1.19134,1.19199,1.1912
1440,1.19134,1.19053,1.19143,1.19025
1179,1.19055,1.19182,1.19204,1.19032
2896,1.19182,1.19142,1.19216,1.19108
3203,1.1915,1.19192,1.19233,1.19066
1391,1.19192,1.19213,1.19218,1.19155
1821,1.19218,1.19084,1.19242,1.19072
1390,1.1909,1.1906,1.19122,1.19008
660,1.1906,1.19153,1.19182,1.19056
969,1.1915,1.19084,1.19158,1.19048
848,1.19089,1.19126,1.1913,1.19047
998,1.19126,1.192,1.19206,1.19099
3679,1.19198,1.19234,1.19296,1.19054
3028,1.19228,1.19208,1.19302,1.19128
2985,1.19206,1.19296,1.194,1.19135
5707,1.19292,1.1938,1.19558,1.19267
2739,1.1938,1.19505,1.19514,1.1937
2288,1.195,1.19491,1.19636,1.19487
7045,1.19496,1.19741,1.19877,1.19483
3882,1.19746,1.19764,1.19866,1.19641
4542,1.1977,1.19636,1.19784,1.19595
2551,1.19636,1.19584,1.19674,1.1954
2341,1.19588,1.19453,1.19731,1.19398
1492,1.19458,1.19364,1.19458,1.19307
1408,1.1937,1.19408,1.1943,1.19297
995,1.19405,1.19455,1.19464,1.1935
1416,1.19456,1.19476,1.19608,1.19444
640,1.19205,1.19344,1.19366,1.19205
1912,1.19345,1.19431,1.195,1.19342
693,1.19432,1.19379,1.19468,1.19337
592,1.19376,1.19442,1.19456,1.19365
752,1.19444,1.19488,1.19496,1.19426
1236,1.19489,1.19455,1.19552,1.19451
494,1.19458,1.19442,1.19471,1.19402
506,1.1944,1.1941,1.19458,1.1939
748,1.1941,1.19436,1.1947,1.19383
2268,1.19441,1.19482,1.1956,1.19393
3522,1.19483,1.19256,1.19514,1.19152
2189,1.19254,1.19394,1.19418,1.19229
2118,1.19396,1.1951,1.19536,1.19371
1823,1.19508,1.19575,1.19611,1.19428
2407,1.1957,1.19438,1.19692,1.19423
1959,1.19436,1.19614,1.19639,1.19418
2346,1.19612,1.19602,1.19634,1.19467
2571,1.196,1.19558,1.19668,1.19464
3685,1.19554,1.19396,1.19637,1.19349
2457,1.19394,1.19344,1.19394,1.19227
1203,1.19346,1.19368,1.19423,1.19328
3037,1.19368,1.19504,1.19542,1.19276
1580,1.19503,1.1953,1.19578,1.19456
707,1.19531,1.19546,1.19588,1.19503
1868,1.19546,1.19515,1.19564,1.19497
803,1.19525,1.19566,1.19583,1.19518
679,1.19568,1.19602,1.19615,1.19562
1022,1.19602,1.19642,1.19667,1.19586
1818,1.19644,1.1968,1.1975,1.1964
833,1.19678,1.19664,1.19705,1.19621
825,1.19662,1.19707,1.19707,1.19649
1092,1.19704,1.19758,1.19796,1.19677
1927,1.19759,1.1983,1.19922,1.19742
3640,1.1983,1.1995,1.20058,1.1978
3419,1.1995,1.19938,1.20067,1.19825
3906,1.19936,1.19841,1.20036,1.19718
3139,1.19842,1.1989,1.19934,1.1982
2061,1.19894,1.19904,1.19948,1.19828
6637,1.19899,1.19724,1.19927,1.19537
5105,1.1972,1.19844,1.1993,1.19639
3239,1.19838,1.19854,1.19908,1.1976
4267,1.19856,1.19778,1.19868,1.19726
2471,1.19778,1.19805,1.19818,1.1967
2821,1.19802,1.1974,1.19876,1.19608
2202,1.19742,1.19954,1.20006,1.19705
2303,1.19952,1.19957,1.20067,1.19926
1235,1.19958,1.19976,1.20002,1.1993
696,1.19973,1.19946,1.19979,1.19924
3446,1.19946,1.19956,1.19981,1.19909
348,1.19959,1.1995,1.19972,1.19934
571,1.1995,1.19926,1.20008,1.19906
1121,1.19922,1.1992,1.19952,1.19868
2952,1.19924,1.20144,1.202,1.19908
1400,1.20144,1.2008,1.20178,1.20069
751,1.2008,1.20082,1.2011,1.20062
544,1.20082,1.20074,1.20098,1.20038
996,1.20071,1.20097,1.20148,1.20055
2582,1.20096,1.19998,1.2016,1.19968
2257,1.19996,1.19992,1.20141,1.19959
2641,1.19988,1.20072,1.20124,1.19976
2573,1.20072,1.20126,1.2022,1.20058
1672,1.20128,1.20055,1.20134,1.20006
1366,1.20052,1.20052,1.20088,1.20014
2403,1.2005,1.19922,1.20118,1.19891
1876,1.1992,1.19958,1.20026,1.19912
3213,1.19958,1.19952,1.2002,1.19918
2571,1.1995,1.19976,1.20013,1.1984
1392,1.1998,1.20044,1.2006,1.19976
1995,1.20044,1.20144,1.20159,1.1997
31470,1.20143,1.18906,1.20353,1.18616
9391,1.18906,1.18916,1.18986,1.1868
2268,1.18914,1.18932,1.19021,1.18906
4843,1.18932,1.18946,1.1898,1.1884
1165,1.18944,1.189,1.18959,1.18858
1289,1.189,1.18745,1.18913,1.18662
2150,1.18741,1.18775,1.1883,1.1866
2007,1.18779,1.18754,1.18836,1.18672
1348,1.18758,1.18851,1.18856,1.18711
1505,1.18852,1.18852,1.18914,1.18813
688,1.18857,1.18835,1.18871,1.18818
1850,1.18836,1.1883,1.1887,1.18766
3835,1.1883,1.18966,1.19008,1.18794
3603,1.18966,1.19023,1.19075,1.18762
2423,1.19028,1.19136,1.19184,1.19014
1611,1.19132,1.19134,1.19193,1.19078
1856,1.19138,1.19028,1.19153,1.19026
2217,1.19026,1.19022,1.19049,1.18906
3921,1.19025,1.1917,1.19228,1.18984
4113,1.19169,1.19248,1.19291,1.19086
3686,1.19242,1.19224,1.1926,1.19098
4004,1.19228,1.19467,1.19538,1.19168
2429,1.19464,1.1933,1.19502,1.19317
1550,1.19329,1.19354,1.1939,1.19282
845,1.19354,1.19307,1.19354,1.19302
771,1.1931,1.19312,1.1937,1.1931
612,1.19317,1.1942,1.19426,1.19317
1680,1.1942,1.19402,1.19426,1.19366
492,1.19399,1.1941,1.19432,1.19378
509,1.19406,1.19448,1.19488,1.194
1189,1.19448,1.19416,1.19468,1.19396
1702,1.19416,1.19544,1.19585,1.19409
1236,1.19548,1.19558,1.19597,1.19493
731,1.1956,1.19575,1.19588,1.19529
667,1.1957,1.19602,1.19648,1.19541
1128,1.19598,1.19678,1.197,1.19582
2671,1.19678,1.19702,1.19744,1.19577
4304,1.19704,1.19924,1.19982,1.1965
2752,1.19918,1.19903,1.2003,1.19874
2697,1.19901,1.19952,1.19952,1.19769
2944,1.19954,1.1966,1.20044,1.1959
3265,1.19658,1.19628,1.19805,1.1961
3000,1.19633,1.19715,1.1975,1.19588
5007,1.19714,1.19682,1.19741,1.19582
3581,1.19681,1.1968,1.19838,1.1965
2296,1.19676,1.19688,1.19727,1.19592
2640,1.19692,1.19448,1.19698,1.19374
1019,1.19449,1.19468,1.19493,1.19399
1232,1.19466,1.1943,1.1954,1.1941
1157,1.19431,1.19442,1.19464,1.19402
2834,1.1944,1.19478,1.19544,1.19424
838,1.18988,1.19149,1.19152,1.18963
1668,1.1916,1.19221,1.19253,1.19141
1450,1.19221,1.19266,1.19272,1.19185
1512,1.19266,1.19282,1.19348,1.19258
1456,1.19284,1.19302,1.19326,1.19186
753,1.19296,1.19312,1.19337,1.19276
869,1.19315,1.19326,1.1933,1.19277
680,1.19324,1.1933,1.19363,1.19316
1040,1.1933,1.19279,1.19357,1.19248
2720,1.19279,1.19099,1.19312,1.19036
3312,1.19099,1.191,1.19208,1.19002
2788,1.19093,1.19052,1.1915,1.18987
3398,1.19048,1.18864,1.19066,1.188
2309,1.18868,1.18764,1.18894,1.18691
2395,1.18764,1.18708,1.1881,1.18665
2830,1.18703,1.18731,1.18776,1.18642
4545,1.18732,1.18793,1.189,1.18621
4265,1.18798,1.18662,1.18886,1.18647
5808,1.18662,1.18513,1.18726,1.18498
3959,1.18517,1.18452,1.18528,1.18318
1392,1.18454,1.18406,1.18454,1.1837
889,1.18404,1.1845,1.18467,1.18385
1296,1.18452,1.18477,1.18556,1.18445
497,1.1848,1.1848,1.18496,1.18452
4298,1.1848,1.18464,1.18514,1.18442
2150,1.18458,1.1856,1.1857,1.18456
892,1.18557,1.18561,1.18576,1.18521
1434,1.18559,1.18543,1.18595,1.185
988,1.18538,1.18586,1.18603,1.18527
724,1.18587,1.18582,1.18612,1.18545
458,1.18582,1.18614,1.18616,1.18574
477,1.18614,1.18537,1.18615,1.18533
1167,1.18538,1.18408,1.1854,1.18362
2686,1.18408,1.18461,1.1859,1.18398
5594,1.18458,1.18127,1.18467,1.18104
2229,1.18123,1.1817,1.18195,1.18098
2153,1.1817,1.18148,1.1829,1.18129
3341,1.18143,1.179,1.18164,1.17859
2342,1.17902,1.17888,1.17979,1.17824
2483,1.17885,1.17916,1.17958,1.17809
2146,1.17916,1.1781,1.17976,1.178
3825,1.1781,1.17659,1.17903,1.17642
2203,1.1766,1.17704,1.17744,1.17659
6531,1.17702,1.17824,1.17956,1.17573
4247,1.17824,1.18096,1.18106,1.17817
1860,1.18096,1.17988,1.18105,1.1794
1380,1.17986,1.17927,1.17991,1.17872
1023,1.17926,1.17935,1.17948,1.17854
1975,1.17921,1.17914,1.17942,1.17894
607,1.17922,1.17902,1.17928,1.17892
1032,1.17902,1.17844,1.17904,1.17822
1600,1.17843,1.1788,1.1788,1.17768
1157,1.17886,1.17891,1.17955,1.17868
785,1.17887,1.17889,1.17902,1.17868
787,1.17886,1.17911,1.17921,1.17858
884,1.17914,1.17796,1.17922,1.17778
1476,1.1779,1.17746,1.17841,1.17707
3062,1.17746,1.17588,1.17792,1.17564
3721,1.17593,1.17568,1.176,1.17422
3468,1.17566,1.17359,1.17575,1.1731
2375,1.17354,1.17486,1.17496,1.17343
2036,1.17482,1.17463,1.1757,1.17452
2240,1.17468,1.17448,1.1747,1.17326
3458,1.17446,1.172,1.17457,1.17181
3131,1.172,1.17254,1.173,1.1717
4794,1.17254,1.1732,1.17463,1.17181
3269,1.17322,1.17467,1.175,1.17281
3434,1.17464,1.17522,1.17765,1.17456
1845,1.17521,1.17582,1.17654,1.17479
2151,1.17584,1.17572,1.17642,1.17496
2184,1.17573,1.17496,1.17576,1.17458
1163,1.17496,1.17451,1.17544,1.17442
2137,1.1747,1.17446,1.17516,1.17424
1173,1.17444,1.1742,1.1748,1.17405
963,1.17424,1.17495,1.17511,1.1742
1776,1.17496,1.17484,1.17564,1.17468
1826,1.1749,1.17385,1.17513,1.17333
876,1.1738,1.17402,1.17434,1.17364
1293,1.17397,1.17306,1.17414,1.17267
1210,1.17308,1.17318,1.17346,1.17268
1796,1.17317,1.17256,1.17363,1.17208
3128,1.17256,1.17422,1.17516,1.17214
4316,1.17421,1.1755,1.17569,1.17241
3769,1.17544,1.17664,1.17722,1.17496
2482,1.17666,1.17669,1.17748,1.17588
2880,1.17672,1.1779,1.17837,1.17636
2165,1.17786,1.17738,1.17846,1.17737
3580,1.17734,1.1767,1.17846,1.17664
2949,1.17666,1.17953,1.17955,1.17664
4300,1.17954,1.17843,1.1804,1.17804
3048,1.17848,1.17766,1.17925,1.17764
1794,1.17768,1.1784,1.17867,1.17728
1217,1.17838,1.1789,1.17919,1.17794
1558,1.17889,1.17913,1.17934,1.17823
1155,1.1791,1.17784,1.17913,1.17782
840,1.17779,1.17862,1.17872,1.17779
2164,1.17862,1.1784,1.17889,1.1781
624,1.17838,1.17814,1.17848,1.17812
831,1.17813,1.1781,1.17832,1.17782
1362,1.17811,1.17864,1.17891,1.17773
921,1.17858,1.17798,1.17907,1.17794
1073,1.178,1.17761,1.17826,1.17758
508,1.17762,1.17842,1.17852,1.17758
678,1.1784,1.17792,1.17864,1.17784
941,1.17792,1.17744,1.17811,1.17732
2415,1.17748,1.17961,1.18012,1.17728
3293,1.17956,1.17944,1.18087,1.17882
1897,1.17944,1.17992,1.18059,1.17933
2030,1.1799,1.18014,1.18021,1.1789
1550,1.18014,1.18129,1.18146,1.17987
1633,1.18126,1.18127,1.18187,1.18104
4310,1.18128,1.18296,1.18328,1.18022
5025,1.18295,1.17956,1.18321,1.17913
6245,1.17962,1.18205,1.18248,1.17944
3238,1.1821,1.18125,1.1823,1.18088
1650,1.18126,1.1803,1.18136,1.17997
1133,1.18026,1.18041,1.1811,1.17998
1911,1.18038,1.18123,1.18242,1.18031
1850,1.18124,1.18194,1.18259,1.1812
2723,1.18198,1.1815,1.18237,1.1811
818,1.17919,1.1806,1.1809,1.1789
2157,1.1806,1.18112,1.18156,1.18018
852,1.18107,1.18082,1.18116,1.1806
1537,1.18076,1.17896,1.1808,1.1788
1577,1.17897,1.17743,1.17911,1.17704
984,1.17738,1.17758,1.17801,1.17719
572,1.17764,1.17783,1.1779,1.17734
564,1.17784,1.17766,1.17804,1.17736
1311,1.17766,1.17633,1.17768,1.17606
2179,1.17633,1.17644,1.17687,1.17544
3426,1.1764,1.17422,1.17659,1.17347
2569,1.17422,1.17461,1.17525,1.1734
1897,1.17462,1.17316,1.17486,1.17302
1416,1.17311,1.17456,1.17463,1.173
1793,1.17452,1.17384,1.17513,1.1738
2782,1.17386,1.17577,1.17634,1.17374
2446,1.17574,1.17519,1.17612,1.17464
4998,1.17514,1.17354,1.17584,1.17346
2435,1.1735,1.17442,1.1746,1.17306
1295,1.17446,1.17434,1.17486,1.17408
987,1.17434,1.17392,1.17443,1.17338
1210,1.17389,1.17436,1.17499,1.17364
1079,1.17434,1.17354,1.17458,1.17333
522,1.17354,1.17323,1.17368,1.17316
3674,1.17334,1.17337,1.17372,1.17306
1670,1.17333,1.17386,1.174,1.17321
785,1.17385,1.17321,1.17402,1.17317
1697,1.17322,1.172,1.17344,1.17192
3261,1.17204,1.17062,1.17204,1.17042
1443,1.17063,1.17121,1.17134,1.17016
1071,1.1712,1.17049,1.17147,1.17036
491,1.17048,1.17067,1.17092,1.17042
1722,1.17072,1.17059,1.17094,1.16962
2377,1.17059,1.17228,1.1724,1.17024
2853,1.17228,1.1743,1.17438,1.17194
2150,1.17435,1.1733,1.17479,1.1733
1627,1.17328,1.17363,1.175,1.17326
1892,1.1736,1.1756,1.17588,1.17356
1399,1.17562,1.17497,1.17623,1.17494
1691,1.17498,1.17488,1.17534,1.1738
2074,1.17486,1.17552,1.17612,1.17472
2729,1.17549,1.17532,1.17738,1.1753
1412,1.17535,1.17586,1.1764,1.17531
1316,1.17588,1.17532,1.17602,1.17498
939,1.17531,1.17464,1.1756,1.17448
945,1.17464,1.17496,1.175,1.1739
925,1.17498,1.17494,1.17532,1.17454
716,1.17492,1.1744,1.17508,1.17432
2108,1.1742,1.1737,1.17444,1.17347
928,1.17367,1.17432,1.17456,1.17364
429,1.17438,1.1748,1.17494,1.17414
2185,1.17478,1.17748,1.17797,1.17464
1464,1.17743,1.17724,1.17764,1.17663
1039,1.17727,1.17681,1.178,1.17664
573,1.17678,1.17676,1.17718,1.17646
560,1.17678,1.17672,1.1771,1.17634
1219,1.17667,1.17712,1.1774,1.17655
2057,1.17712,1.17639,1.17767,1.17626
2449,1.17634,1.17574,1.17641,1.1747
1732,1.17574,1.17565,1.17666,1.1756
1138,1.1756,1.17588,1.17592,1.17529
2057,1.17584,1.17744,1.1781,1.17579
2085,1.17742,1.17801,1.17874,1.17666
3512,1.178,1.1772,1.17882,1.17623
2258,1.1772,1.1765,1.17731,1.17562
3823,1.17642,1.176,1.17654,1.17468
2211,1.17598,1.17616,1.17642,1.1754
1325,1.17616,1.17632,1.17666,1.17568
1103,1.17629,1.17642,1.17647,1.17546
766,1.17646,1.17643,1.17658,1.17604
888,1.17644,1.17632,1.17658,1.17616
515,1.17632,1.17596,1.17664,1.17588
5281,1.17632,1.17572,1.17632,1.17554
547,1.17565,1.17607,1.17632,1.17564
331,1.17606,1.1757,1.17628,1.17549
1177,1.1757,1.1755,1.17592,1.17518
1122,1.17549,1.17574,1.17581,1.17516
431,1.17568,1.17578,1.17594,1.17558
431,1.17572,1.17548,1.17584,1.17546
377,1.17551,1.17592,1.17597,1.17542
1157,1.17589,1.17542,1.17644,1.17538
1887,1.17544,1.17634,1.17644,1.17478
3037,1.17638,1.17717,1.1779,1.17598
1627,1.17716,1.17751,1.1777,1.17686
1569,1.17754,1.17635,1.17756,1.17624
1483,1.17634,1.17464,1.17657,1.17424
2433,1.17464,1.17366,1.17493,1.1735
3088,1.1737,1.17306,1.17456,1.17252
4012,1.1731,1.17226,1.1734,1.17127
3219,1.17228,1.17143,1.17352,1.17133
2108,1.17142,1.17056,1.17159,1.1703
1426,1.1706,1.17094,1.17122,1.17042
983,1.17095,1.1705,1.171,1.16999
1084,1.17055,1.17048,1.17068,1.16992
799,1.17048,1.17058,1.17076,1.17034
450,1.17056,1.17114,1.17119,1.17033
1338,1.17114,1.17116,1.17146,1.17092
364,1.17114,1.17108,1.1712,1.17094
629,1.17108,1.1714,1.17141,1.17072
1548,1.17146,1.17118,1.17148,1.16994
918,1.17116,1.17096,1.17158,1.17078
582,1.17096,1.17084,1.17142,1.17084
982,1.1708,1.16966,1.17084,1.16948
1598,1.16966,1.16997,1.17008,1.1686
1016,1.17001,1.16994,1.17023,1.16933
2031,1.16992,1.16956,1.17071,1.16894
2035,1.16954,1.16888,1.16992,1.16862
1703,1.16882,1.16964,1.17006,1.16873
1397,1.16962,1.17048,1.17074,1.16944
1448,1.17048,1.17076,1.1715,1.17026
1296,1.17076,1.17066,1.17122,1.17048
10491,1.17067,1.16908,1.17149,1.16692
4726,1.16904,1.16976,1.17078,1.16892
7623,1.1698,1.17314,1.17386,1.16842
3841,1.17314,1.1733,1.17382,1.17188
1958,1.1733,1.1724,1.17358,1.1723
1075,1.17242,1.17328,1.1735,1.17242
1098,1.17323,1.17336,1.17349,1.17256
1106,1.17335,1.17332,1.17356,1.17301
1269,1.17331,1.17326,1.17376,1.17276
1,1.17324,1.17324,1.17324,1.17324
291,1.17298,1.17376,1.17417,1.17297
2232,1.17373,1.1739,1.17422,1.17335
765,1.17392,1.17427,1.17434,1.17378
699,1.17424,1.1737,1.17446,1.17353
773,1.17375,1.17358,1.17437,1.1732
674,1.17364,1.17412,1.1748,1.17364
280,1.17418,1.17364,1.17427,1.1736
377,1.1736,1.17358,1.17394,1.17344
464,1.17358,1.1737,1.1737,1.17324
1071,1.17367,1.17274,1.17414,1.17232
1281,1.17269,1.17282,1.17308,1.17197
1017,1.1728,1.17358,1.17412,1.1725
871,1.17355,1.17438,1.17452,1.17337
572,1.17442,1.17452,1.17469,1.17398
919,1.17454,1.1747,1.1748,1.17399
889,1.1747,1.17388,1.1747,1.17372
731,1.17393,1.17312,1.17402,1.17312
1149,1.17309,1.17381,1.17392,1.17253
928,1.17377,1.17428,1.17466,1.17362
1348,1.17424,1.17499,1.17561,1.17417
690,1.17496,1.17514,1.17554,1.17468
544,1.17512,1.17496,1.17528,1.17474
729,1.17492,1.17513,1.17562,1.17486
520,1.17508,1.17413,1.17514,1.17391
323,1.17403,1.1741,1.17423,1.17395
924,1.17416,1.17414,1.17442,1.17394
408,1.17416,1.17411,1.17431,1.174
1017,1.17406,1.17484,1.1749,1.17406
2160,1.17483,1.17765,1.17825,1.1748
881,1.17764,1.17718,1.17814,1.17717
500,1.17718,1.17668,1.17737,1.17666
723,1.17674,1.17708,1.17737,1.17659
889,1.17708,1.17713,1.17749,1.1768
2276,1.17713,1.17776,1.17896,1.17657
2541,1.17774,1.1765,1.17774,1.17624
1857,1.17652,1.17785,1.17859,1.17651
1904,1.17789,1.1802,1.18027,1.17749
1874,1.18024,1.17818,1.18072,1.17792
1699,1.17814,1.17962,1.17962,1.17733
2012,1.1796,1.1787,1.17978,1.17853
2206,1.1787,1.1803,1.18054,1.17824
2667,1.18033,1.18174,1.18182,1.18009
1576,1.18169,1.18038,1.18178,1.18028
1491,1.18039,1.18024,1.18048,1.17956
4810,1.18024,1.18038,1.18254,1.17962
1048,1.18042,1.18039,1.18118,1.18008
914,1.18044,1.18152,1.18162,1.18026
443,1.18148,1.18084,1.18177,1.18079
5353,1.1808,1.1808,1.18119,1.18066
673,1.18078,1.18108,1.18118,1.18076
565,1.18102,1.1814,1.18174,1.18102
1478,1.18137,1.18193,1.18278,1.18128
1581,1.18194,1.18113,1.18245,1.18112
2112,1.18108,1.18022,1.18114,1.17951
811,1.18024,1.18079,1.18096,1.18004
1180,1.18084,1.18138,1.18206,1.18077
815,1.1814,1.18166,1.1818,1.18124
2360,1.18164,1.1822,1.18343,1.18154
1971,1.18218,1.18267,1.18308,1.1814
2478,1.18268,1.18272,1.18447,1.18259
2439,1.1827,1.18065,1.18279,1.18016
1476,1.18067,1.18228,1.18231,1.18052
1620,1.18226,1.18289,1.18308,1.18183
